,name,album,artists,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,year,minmax_duration,minmax_tempo
100,Walk Away,0.9491891891891892,0.9993876301285977,0.0,0.5917525773195876,0.95,0.8181818181818182,-1.6962125197264597,1.0,0.21101871101871103,0.0007981927710843374,2.62e-05,0.123,0.8699186991869918,0.8,0.9891089108910891,0.0332802249219686,0.5584361694450458
101,Big Shot,0.9491891891891892,0.9993876301285977,0.0,0.5814432989690721,0.96,0.6363636363636364,-1.8637559179379275,1.0,0.09282744282744283,0.0015662650602409638,6.09e-06,0.0958,0.48069105691056907,0.8,0.9891089108910891,0.0295028375419478,0.5796303312405282
102,Swing,0.9491891891891892,0.9993876301285977,0.0,0.6783505154639174,0.917,1.0,-2.113098369279326,0.0,0.08898128898128899,8.142570281124498e-05,9.47e-05,0.482,0.7245934959349594,0.8,0.9891089108910891,0.02796541923846,0.5447743017969258
103,Jag Off,0.9491891891891892,0.9993876301285977,0.0,0.6659793814432989,0.8959999999999999,0.5454545454545454,-1.7175170962651236,0.0,0.05987525987525988,0.005060240963855422,2.54e-05,0.122,0.8678861788617888,0.8,0.9891089108910891,0.0337206200221188,0.455333946741719
104,Time,0.9491891891891892,0.9993876301285977,0.0,0.4453608247422682,0.975,1.0,-1.8190426091530774,1.0,0.19334719334719336,0.0001566265060240964,0.6859999999999999,0.125,0.33434959349593485,0.8,0.9891089108910891,0.0312758160152833,0.6774238651944864
105,Move On,0.9491891891891892,0.9993876301285977,0.0,0.5835051546391753,0.903,0.6363636363636364,-1.5662809047869541,1.0,0.038669438669438665,0.0010742971887550202,0.000102,0.103,0.9776422764227642,0.8,0.9891089108910891,0.0408237667987356,0.3970150465468716
106,Fly Daze,0.9491891891891892,0.9993876301285977,0.0,0.677319587628866,0.624,0.18181818181818182,-2.0994213571804314,1.0,0.049272349272349275,0.0003393574297188755,6.19e-05,0.1119999999999999,0.9420731707317074,0.8,0.9891089108910891,0.0450020689979855,0.5191599913401169
107,Bootylicious Vinyl,0.9491891891891892,0.9993876301285977,0.0,0.7690721649484537,0.895,1.0,-1.4068911099421357,0.0,0.08170478170478171,0.010240963855421687,0.0122,0.115,0.9725609756097561,0.8,0.9891089108910891,0.0339233074894423,0.4884038752976835
108,Swing (Radio Edit),0.7924324324324324,0.06858542559706063,0.0,0.8597938144329897,0.596,0.9090909090909091,-2.5441872698579693,0.0,0.18503118503118504,0.44779116465863456,1.36e-05,0.0656,0.6422764227642277,0.8,0.9900990099009901,0.0390156029704368,0.4141363570758462
109,Swing (Album Version),0.7924324324324324,0.06858542559706063,0.0,0.8690721649484536,0.693,0.9090909090909091,-2.3274592319831666,0.0,0.15592515592515593,0.47690763052208834,3.5700000000000014e-05,0.0972,0.5467479674796747,0.8,0.9900990099009901,0.0614615467845458,0.4140687017391932
110,To The Teeth (Shootout Remix),0.7924324324324324,0.06858542559706063,0.0,0.7422680412371134,0.39,1.0,-4.867438190426092,0.0,0.11850311850311851,0.1827309236947791,0.175,0.218,0.36178861788617883,0.8,0.9900990099009901,0.0613336901425667,0.719636284910154
111,Do Re Me (Live),0.7924324324324324,0.06858542559706063,0.0,0.4979381443298969,0.4039999999999999,0.0,-3.2524986849026827,1.0,0.11122661122661123,0.7238955823293173,5.84e-05,0.579,0.584349593495935,0.6,0.9900990099009901,0.0316722707190945,0.3671384498809266
112,When I'm Gone,0.7924324324324324,0.06858542559706063,0.0,0.47835051546391744,0.176,0.7272727272727273,-3.030773277222514,1.0,0.06195426195426196,0.9357429718875503,1.19e-06,0.109,0.2378048780487804,0.6,0.9900990099009901,0.0429294368443527,0.4714268961535686
113,Hurricane,0.7924324324324324,0.06858542559706063,0.0,0.7164948453608248,0.455,0.36363636363636365,-2.5176223040504997,0.0,0.11850311850311851,0.08483935742971888,5.07e-06,0.0636,0.7266260162601625,0.8,0.9900990099009901,0.0713706017273861,0.6235341343725194
114,To the Teeth,0.892972972972973,0.06858542559706063,0.0,0.5082474226804123,0.226,0.18181818181818182,-3.415307732772225,1.0,0.04043659043659043,0.6787148594377509,0.00255,0.121,0.21239837398373984,0.6,0.9896039603960396,0.0762514546996814,0.5065715883668904
115,Soft Shoulder,0.892972972972973,0.06858542559706063,0.0,0.47113402061855675,0.289,0.8181818181818182,-3.320094687006838,0.0,0.08170478170478171,0.5291164658634538,0.000182,0.0876,0.2865853658536585,0.8,0.9896039603960396,0.0600848578255615,0.521735404488706
116,Wish I May,0.892972972972973,0.06858542559706063,0.0,0.8288659793814434,0.472,1.0,-2.6475539189900053,0.0,0.040332640332640335,0.4226907630522088,0.000784,0.369,0.5965447154471546,0.8,0.9896039603960396,0.0482397824124433,0.5429385869957423
117,Freakshow,0.892972972972973,0.06858542559706063,0.0,0.7103092783505155,0.5329999999999999,0.8181818181818182,-2.6478169384534453,1.0,0.05343035343035343,0.6355421686746988,0.00025,0.145,0.2896341463414634,0.8,0.9896039603960396,0.0564067493109534,0.4503635346756152
118,Going Once,0.892972972972973,0.06858542559706063,0.0,0.48556701030927835,0.444,0.0,-2.6017885323513936,0.0,0.0735966735966736,0.7018072289156627,0.000123,0.195,0.2855691056910569,0.8,0.9896039603960396,0.0548429006938783,0.6334208342354045
119,Hello Birmingham,0.892972972972973,0.06858542559706063,0.0,0.3731958762886598,0.205,0.6363636363636364,-3.6956864807995786,0.0,0.0711018711018711,0.751004016064257,0.00133,0.0772,0.18495934959349594,0.8,0.9896039603960396,0.0532417192588609,0.371856282023526
120,Back Back Back,0.892972972972973,0.06858542559706063,0.0,0.46082474226804127,0.495,0.0,-1.9558127301420305,1.0,0.09407484407484408,0.3092369477911647,6.890000000000001e-05,0.0448,0.6483739837398375,0.8,0.9896039603960396,0.047178109753529,0.3403649779894639
121,Swing,0.892972972972973,0.06858542559706063,0.0,0.8793814432989691,0.679,0.45454545454545453,-2.4834297738032616,0.0,0.14656964656964655,0.49497991967871485,3.88e-05,0.1159999999999999,0.5691056910569107,0.8,0.9896039603960396,0.060959370826385,0.4141814606336148
122,Carry You Around,0.892972972972973,0.06858542559706063,0.0,0.8917525773195877,0.473,0.7272727272727273,-3.076012624934245,0.0,0.24636174636174635,0.7259036144578314,0.00372,0.1119999999999999,0.8170731707317074,0.8,0.9896039603960396,0.033533460364028,0.4160036443674677
123,Cloud Blood,0.892972972972973,0.06858542559706063,0.0,0.7030927835051547,0.415,0.45454545454545453,-2.2422409258285114,0.0,0.04251559251559252,0.13855421686746988,0.106,0.158,0.6422764227642277,0.8,0.9896039603960396,0.0479226186493944,0.5814660460417118
124,The Arrivals Gate,0.892972972972973,0.06858542559706063,0.0,0.6731958762886598,0.7340000000000001,0.18181818181818182,-2.7285639137296163,1.0,0.03752598752598753,0.04236947791164659,0.00061,0.0472,0.11585365853658537,0.8,0.9896039603960396,0.0452729797122564,0.5575295879338963
125,Providence,0.892972972972973,0.06858542559706063,0.0,0.4443298969072165,0.276,0.36363636363636365,-2.871646501841136,0.0,0.05779625779625779,0.4287148594377511,5.11e-05,0.114,0.2367886178861789,0.6,0.9896039603960396,0.0722097641837865,0.6175985061701668
126,I Know This Bar,0.892972972972973,0.06858542559706063,0.0,0.7061855670103093,0.1639999999999999,0.36363636363636365,-4.6964755391898985,1.0,0.04303534303534304,0.4487951807228916,1.74e-05,0.102,0.3170731707317073,0.8,0.9896039603960396,0.0546116354499884,0.4563036732337447
127,Untouchable Face,0.20972972972972972,0.06858542559706063,0.0,0.702061855670103,0.335,0.6363636363636364,-4.040241977906366,1.0,0.0420997920997921,0.676706827309237,6.28e-05,0.12,0.3953252032520325,0.8,0.9881188118811881,0.0459337375519417,0.5034504221693007
128,"Outta Me, Onto You",0.20972972972972972,0.06858542559706063,0.0,0.5082474226804123,0.7509999999999999,0.6363636363636364,-2.430562861651762,1.0,0.15384615384615385,0.12248995983935743,0.0,0.126,0.6483739837398375,0.8,0.9881188118811881,0.0456537414173751,0.8212320487840081
129,Superhero,0.20972972972972972,0.06858542559706063,0.0,0.5618556701030928,0.557,0.0,-3.0539189900052603,1.0,0.09126819126819127,0.07931726907630522,2.3e-05,0.37,0.2733739837398373,0.8,0.9881188118811881,0.0470231620401228,0.5677455437684925
130,Dilate,0.20972972972972972,0.06858542559706063,0.0,0.3216494845360825,0.417,0.18181818181818182,-3.171225670699632,1.0,0.14137214137214138,0.04006024096385542,0.000165,0.109,0.06951219512195123,0.8,0.9881188118811881,0.0477967442809344,0.2218147867503788
131,Amazing Grace,0.20972972972972972,0.06858542559706063,0.0,0.7628865979381444,0.4529999999999999,0.18181818181818182,-3.3293003682272486,1.0,0.11434511434511435,0.17269076305220882,0.0035399999999999,0.354,0.5813008130081302,0.8,0.9881188118811881,0.0710448481124213,0.3710444179836905
132,Napoleon,0.20972972972972972,0.06858542559706063,0.0,0.5329896907216495,0.37,0.0,-2.8808521830615463,1.0,0.13097713097713098,0.11244979919678705,0.0,0.13,0.4888211382113821,0.8,0.9881188118811881,0.0638975957500055,0.3639360972793534
133,Shameless,0.20972972972972972,0.06858542559706063,0.0,0.836082474226804,0.594,0.18181818181818182,-2.2877432930036825,1.0,0.17879417879417878,0.006526104417670682,0.0608,0.369,0.3932926829268293,0.8,0.9881188118811881,0.0481469459359676,0.5316581871978062
134,Done Wrong,0.20972972972972972,0.06858542559706063,0.0,0.5762886597938144,0.3389999999999999,0.6363636363636364,-3.135718043135192,1.0,0.04064449064449065,0.07289156626506024,0.00637,0.2739999999999999,0.0818089430894309,0.8,0.9881188118811881,0.0649984183109212,0.5397136826152847
135,Going Down,0.20972972972972972,0.06858542559706063,0.0,0.8134020618556702,0.473,0.9090909090909091,-2.8995265649658073,0.0,0.10914760914760915,0.026807228915662652,0.0757,0.115,0.761178861788618,0.8,0.9881188118811881,0.047881486473874,0.3492368478025547
136,Adam and Eve,0.20972972972972972,0.06858542559706063,0.0,0.44123711340206184,0.0799,0.18181818181818182,-4.043924250394529,0.0,0.04126819126819127,0.46987951807228906,8.69e-06,0.102,0.08201219512195121,0.8,0.9881188118811881,0.0659328950856961,0.4423531428159053
137,Joyful Girl,0.20972972972972972,0.06858542559706063,0.0,0.563917525773196,0.22,0.6363636363636364,-4.193056286165176,0.0,0.2785862785862786,0.2821285140562249,5.1e-06,0.113,0.20020325203252023,0.8,0.9881188118811881,0.0508264841653513,0.469956520170311
138,Joyful Girl (Danger and Uncertainty Mix),0.5535135135135135,0.06858542559706063,0.0,0.7546391752577319,0.288,0.45454545454545453,-3.6157285639137293,0.0,0.11642411642411633,0.038554216867469876,0.000151,0.0831,0.21951219512195122,0.8,0.9881188118811881,0.045922669858127,0.3607562964566644
139,Joyful Girl (Peace and Love Mix),0.5535135135135135,0.06858542559706063,0.0,0.7783505154639175,0.275,0.7272727272727273,-3.667543398211468,1.0,0.11122661122661123,0.19076305220883535,0.000269,0.0648,0.22357723577235772,0.8,0.9881188118811881,0.046054821426064,0.3607968896586562
140,Joyful Girl (Peace and Love Extended Mix),0.5535135135135135,0.06858542559706063,0.0,0.7680412371134021,0.278,0.7272727272727273,-3.5975802209363494,1.0,0.08471933471933472,0.18373493975903615,0.000575,0.075,0.24390243902439024,0.8,0.9881188118811881,0.0635979420697083,0.360837482860648
141,Joyful Girl (Live with the Buffalo Philharmonic Orchestra),0.5535135135135135,0.06858542559706063,0.0,0.4948453608247423,0.204,0.9090909090909091,-4.037085744345082,1.0,0.027027027027027025,0.9076305220883535,0.0815,0.126,0.2682926829268293,0.8,0.9881188118811881,0.0599351961748728,0.3968075701811359
142,Shameless (Bathtub Mix),0.5535135135135135,0.06858542559706063,0.0,0.8783505154639175,0.525,0.36363636363636365,-3.0707522356654393,0.0,0.14968814968814967,0.010441767068273091,0.131,0.166,0.5436991869918699,0.8,0.9881188118811881,0.0481538838932843,0.4882054196435015
143,"Both Hands (Live in Austin, Texas)",0.5535135135135135,0.06858542559706063,0.0,0.41649484536082465,0.359,0.6363636363636364,-4.015518148342977,1.0,0.09428274428274429,0.5963855421686747,2.24e-06,0.411,0.3567073170731707,0.8,0.9881188118811881,0.0304432611372798,0.6758362199610306
144,Buildings and Bridges,0.6097297297297297,0.06858542559706063,0.0,0.6752577319587629,0.462,0.9090909090909091,-3.7048921620199895,1.0,0.038461538461538464,0.6907630522088353,0.000137,0.11,0.6554878048780488,0.8,0.9871287128712871,0.0403612363109559,0.4281906256765533
145,Out of Range (Acoustic),0.6097297297297297,0.06858542559706063,0.0,0.5628865979381444,0.4270000000000001,0.18181818181818182,-3.7014729089952656,0.0,0.0734927234927235,0.6305220883534136,2.37e-06,0.18,0.9258130081300814,0.8,0.9871287128712871,0.0372226365724508,0.6223479108032042
146,Letter to a John,0.6097297297297297,0.06858542559706063,0.0,0.5371134020618556,0.425,0.8181818181818182,-3.141241451867438,1.0,0.1081081081081081,0.40060240963855415,5.37e-06,0.0947,0.4654471544715446,0.8,0.9871287128712871,0.0374980074021396,0.7366854297466984
147,Hell Yeah,0.6097297297297297,0.06858542559706063,0.0,0.5134020618556702,0.239,0.0,-4.136507101525513,0.0,0.04438669438669439,0.8323293172690763,8.809999999999999e-05,0.113,0.4959349593495935,0.8,0.9871287128712871,0.0496405890325761,0.5732977917298117
148,How Have You Been,0.6097297297297297,0.06858542559706063,0.0,0.6896907216494846,0.7240000000000001,0.45454545454545453,-2.8085218306154656,1.0,0.059771309771309775,0.05883534136546185,0.0821,0.344,0.818089430894309,0.8,0.9871287128712871,0.0442861378786865,0.6145991195785524
149,Overlap,0.6097297297297297,0.06858542559706063,0.0,0.46082474226804127,0.114,1.0,-4.779589689637033,0.0,0.10051975051975051,0.9206827309236948,0.000148,0.362,0.26321138211382117,0.6,0.9871287128712871,0.036987076402603,0.3756043876740998
150,Face Up and Sing,0.6097297297297297,0.06858542559706063,0.0,0.6443298969072165,0.609,0.8181818181818182,-2.7677538137822197,0.0,0.05446985446985447,0.23493975903614447,8.7e-05,0.0997,0.7449186991869918,0.8,0.9871287128712871,0.0284940255102082,0.6182434870462582
151,Falling Is Like This,0.6097297297297297,0.06858542559706063,0.0,0.4453608247422682,0.204,0.6363636363636364,-4.109416096791163,1.0,0.038461538461538464,0.8694779116465864,4.820000000000001e-05,0.12,0.27134146341463417,0.8,0.9871287128712871,0.029762680562404,0.5386853214981598
152,Out of Range (Electric),0.6097297297297297,0.06858542559706063,0.0,0.6381443298969073,0.787,0.0,-2.1975276170436615,1.0,0.04833679833679834,0.005160642570281124,2.03e-06,0.0646,0.8790650406504065,0.8,0.9871287128712871,0.0338352615073042,0.628536118929061
153,You Had Time,0.6097297297297297,0.06858542559706063,0.0,0.5257731958762887,0.07,0.5454545454545454,-5.926354550236717,1.0,0.04303534303534304,0.9819277108433735,0.00892,0.0879,0.22764227642276413,0.8,0.9871287128712871,0.0574859320526194,0.3877733275600778
154,If He Tries Anything,0.6097297297297297,0.06858542559706063,0.0,0.7845360824742267,0.2319999999999999,0.45454545454545453,-4.3027354024197795,1.0,0.03898128898128898,0.5130522088353414,0.000132,0.115,0.6077235772357723,0.8,0.9871287128712871,0.0320467552247361,0.5200214692934979
155,The Diner,0.6097297297297297,0.06858542559706063,0.0,0.6154639175257732,0.6609999999999999,0.36363636363636365,-2.6951604418726984,0.0,0.0895010395010395,0.22590361445783133,0.0142,0.956,0.600609756097561,0.8,0.9871287128712871,0.0459733830223228,0.7648435808616583
156,What If No One's Watching,0.40216216216216216,0.06858542559706063,0.0,0.6443298969072165,0.6759999999999999,0.45454545454545453,-3.252761704366123,0.0,0.20582120582120583,0.46285140562249,0.0,0.0898,0.774390243902439,0.8,0.9861386138613861,0.0318440677574126,0.6518681893627771
157,Fixing Her Hair,0.40216216216216216,0.06858542559706063,0.0,0.5309278350515464,0.166,0.6363636363636364,-4.4563387690689105,1.0,0.04449064449064449,0.928714859437751,2.6e-05,0.0836,0.14430894308943087,0.8,0.9861386138613861,0.046951304625057,0.4823239157104712
158,In or Out,0.40216216216216216,0.06858542559706063,0.0,0.6381443298969073,0.629,0.6363636363636364,-3.1246712256706997,1.0,0.0920997920997921,0.4839357429718875,7.65e-06,0.0492,0.6626016260162602,0.8,0.9861386138613861,0.0306988092317781,0.6332674821389911
159,Every State Line,0.40216216216216216,0.06858542559706063,0.0,0.6731958762886598,0.176,0.09090909090909091,-3.958705944239873,1.0,0.8357588357588358,0.8624497991967872,0.0,0.0909,0.28252032520325204,0.8,0.9861386138613861,0.0307406021651382,0.4374864689326694
160,Circle of Light,0.40216216216216216,0.06858542559706063,0.0,0.6092783505154639,0.58,1.0,-3.167806417674908,0.0,0.2515592515592516,0.6124497991967871,8.43e-06,0.344,0.7459349593495936,0.8,0.9861386138613861,0.0248291321523938,0.5969049938659162
161,If It Isn't Her,0.40216216216216216,0.06858542559706063,0.0,0.7195876288659794,0.484,0.0,-3.627038400841662,0.0,0.07453222453222454,0.7981927710843374,1.93e-05,0.176,0.7123983739837398,0.8,0.9861386138613861,0.0391213242247865,0.5430693873132713
162,"Good, Bad, Ugly",0.40216216216216216,0.06858542559706063,0.0,0.6814432989690721,0.368,0.7272727272727273,-3.8332456601788536,1.0,0.30457380457380456,0.8303212851405624,1.8e-06,0.276,0.5497967479674797,0.8,0.9861386138613861,0.0298662543537747,0.2980217579562676
163,I'm No Heroine,0.40216216216216216,0.06858542559706063,0.0,0.4443298969072165,0.344,0.18181818181818182,-4.168069437138348,0.0,0.05623700623700624,0.5411646586345382,2.52e-05,0.105,0.5020325203252033,0.8,0.9861386138613861,0.0329012803009091,0.6699547160280003
164,Coming Up,0.40216216216216216,0.06858542559706063,0.0,0.6453608247422681,0.153,0.8181818181818182,-6.62519726459758,1.0,0.7453222453222454,0.5742971887550201,0.0,0.0859,0.32113821138211385,0.8,0.9861386138613861,0.0176686646331844,0.5295653821173414
165,Make Them Apologize,0.40216216216216216,0.06858542559706063,0.0,0.49587628865979383,0.6409999999999999,0.9090909090909091,-3.7819568648079955,0.0,0.14033264033264034,0.6967871485943776,1.46e-05,0.1119999999999999,0.7591463414634146,0.8,0.9861386138613861,0.0427026317158807,0.6194883452406725
166,The Waiting Song,0.40216216216216216,0.06858542559706063,0.0,0.5319587628865979,0.124,0.45454545454545453,-4.3477117306680695,0.0,0.056340956340956344,0.9056224899598394,0.0,0.0889,0.43902439024390255,0.8,0.9861386138613861,0.0416938196841412,0.4715396550479902
167,Served Faithfully,0.40216216216216216,0.06858542559706063,0.0,0.37628865979381443,0.316,0.18181818181818182,-4.184639663335087,1.0,0.04906444906444907,0.8604417670682731,0.0037799999999999,0.131,0.5254065040650406,0.8,0.9861386138613861,0.0284831230058534,0.6115275672945082
168,Imperfectly,0.40216216216216216,0.06858542559706063,0.0,0.5061855670103093,0.413,0.7272727272727273,-3.6951604418726984,1.0,0.05145530145530146,0.569277108433735,1.77e-05,0.36,0.3973577235772358,1.0,0.9861386138613861,0.0370751223847411,0.4237614563036732
169,Above Me,0.6248648648648648,0.7617881200244948,0.0,0.3288659793814433,0.948,0.45454545454545453,-1.3100999473961072,1.0,0.0683991683991684,0.0001897590361444779,0.0002569999999999,0.065,0.608739837398374,0.8,0.9905940594059406,0.0315247565313847,0.5376930432272498
