,Unnamed: 0,Unnamed: 0.1,name,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,year,artists_enc,album_enc,minmax_duration,minmax_tempo,album,artists
16,16,16,Bullet In the Head,1.0,0.4235055724417426,0.8059999999999999,0.3636363636363636,-1.4975274134594712,1.0,0.1325051759834368,0.0032128514056224,0.000788,0.623,0.447,0.8,0.986138613861386,0.7230101900302947,0.6427727916863486,0.0505590424297387,0.6671352537277049,Rage Against The Machine,['Rage Against The Machine']
17,17,17,Know Your Enemy,1.0,0.5815602836879432,0.765,0.3636363636363636,-1.6673833584175446,1.0,0.1325051759834368,0.014156626506024,0.0037799999999999,0.136,0.613,0.8,0.986138613861386,0.7230101900302947,0.6427727916863486,0.0485149880526723,0.4779425506845975,Rage Against The Machine,['Rage Against The Machine']
18,18,18,Wake Up,0.0,0.4164133738601823,0.823,0.6363636363636364,-1.624166845839604,1.0,0.119047619047619,0.0031726907630522,0.0148,0.149,0.573,0.8,0.986138613861386,0.7230101900302947,0.6427727916863486,0.0599857441496087,0.691833583878438,Rage Against The Machine,['Rage Against The Machine']
19,19,19,Fistful of Steel,0.0,0.5268490374873354,0.755,0.3636363636363636,-1.941732960653623,0.0,0.1387163561076604,0.019578313253012,0.34,0.0956,0.608,0.8,0.986138613861386,0.7230101900302947,0.6427727916863486,0.0545301970462472,0.6318327712997197,Rage Against The Machine,['Rage Against The Machine']
20,20,20,Township Rebellion,1.0,0.5319148936170213,0.597,0.1818181818181818,-1.8443345517093097,1.0,0.05703933747412,0.0075,0.0055299999999999,0.351,0.47,0.8,0.986138613861386,0.7230101900302947,0.6427727916863486,0.0534267314539728,0.5427213261284687,Rage Against The Machine,['Rage Against The Machine']
21,21,21,Freedom,0.0,0.5055724417426545,0.613,0.6363636363636364,-1.834014190496668,1.0,0.0986542443064182,0.0006124497991967,0.0225,0.2319999999999999,0.531,0.8,0.986138613861386,0.7230101900302947,0.6427727916863486,0.0603382584570808,0.4614512655913541,Rage Against The Machine,['Rage Against The Machine']
22,22,22,Man on a Mission,0.0,0.7973657548125633,0.903,0.0,-1.0522468286390023,1.0,0.0326086956521739,0.2931726907630522,2.48e-05,0.1009999999999999,0.962,0.8,0.999009900990099,0.2203249793445331,0.2241379310344827,0.0368879627266502,0.4873278348840044,Do It for Love,['Daryl Hall & John Oates']
23,23,23,Do It for Love,0.0,0.5947315096251268,0.958,0.3636363636363636,-1.1070737475811654,1.0,0.0606625258799171,0.107429718875502,0.0,0.0574,0.8320000000000001,0.8,0.999009900990099,0.2203249793445331,0.2241379310344827,0.0391499020013529,0.3574371267216511,Do It for Love,['Daryl Hall & John Oates']
24,24,24,Someday We'll Know,0.0,0.5724417426545085,0.7809999999999999,0.0909090909090909,-1.0907331756611482,0.0,0.0318840579710144,0.0233935742971887,9.91e-06,0.0819,0.461,0.8,0.999009900990099,0.2203249793445331,0.2241379310344827,0.0441077332619714,0.4468248486572136,Do It for Love,['Daryl Hall & John Oates']
25,25,25,Forever for You,0.0,0.6595744680851063,0.5670000000000001,0.8181818181818182,-1.379703289615137,1.0,0.0248447204968944,0.5642570281124498,5.78e-06,0.186,0.37,0.8,0.999009900990099,0.2203249793445331,0.2241379310344827,0.0457265899692004,0.3942225653110145,Do It for Love,['Daryl Hall & John Oates']
